MAC;SSID;AuthMode;FirstSeen;Channel;Frequency;RSSI;CurrentLatitude;CurrentLongitude;AltitudeMeters;AccuracyMeters;RCOIs;MfgrId;Type
84:d4:7e:09:26:91;CorporateSec;[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS];2024-10-03 14:06:18;124;5620;-78;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
84:d4:7e:09:26:90;SBB-FREE;[ESS];2024-10-03 14:06:18;124;5620;-77;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
84:d4:7e:09:27:c1;CorporateSec;[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS];2024-10-03 14:06:18;6;2437;-61;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
84:d4:7e:09:27:c0;SBB-FREE;[ESS];2024-10-03 14:06:18;6;2437;-61;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
f8:08:4f:22:72:c4;Sunrise_5GHz_2272BB;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS];2024-10-03 14:06:18;100;5500;-71;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
02:7b:d8:a8:ca:c1;clover;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 14:06:18;60;5300;-88;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
1e:7b:d8:a8:ca:c1;emeanotes;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 14:06:18;60;5300;-85;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
10:a8:29:56:1f:4b;MIGROS WiFi;[ESS];2024-10-03 14:06:18;116;5580;-90;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
10:a8:29:56:1f:4d;MCORP01;[WPA2-EAP/SHA1+?+FT/EAP-CCMP][RSN-EAP/SHA1+?+FT/EAP-CCMP][ESS];2024-10-03 14:06:18;116;5580;-91;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
10:a8:29:56:1f:4f;MIOT01;[ESS];2024-10-03 14:06:18;116;5580;-91;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
10:a8:29:56:1f:4e;MBYOD01;[WPA2-EAP/SHA1+FT/EAP-CCMP][RSN-EAP/SHA1+FT/EAP-CCMP][ESS];2024-10-03 14:06:18;116;5580;-90;46.21052378350188;6.142717025493043;479.4681190148883;16;;;WIFI
55:df:d3:f8:b3:70;;Misc;2024-10-03 14:06:19;;;-72;46.21052873549862;6.142734988025185;479.9425554341591;16;;76;BLE
71:f7:59:3b:32:b8;;Misc;2024-10-03 14:06:19;;;-67;46.21052873549862;6.142734988025185;479.9425554341591;16;;76;BLE
55:83:be:57:9b:68;;Misc;2024-10-03 14:06:19;;;-80;46.21052873549862;6.142734988025185;479.9425554341591;16;;;BLE
47:9c:04:e1:89:83;;Misc;2024-10-03 14:06:20;;;-77;46.210533367729866;6.142752153908068;479.34972849333457;16;;76;BLE
c0:1b:e5:fb:ce:16;;Misc;2024-10-03 14:06:20;;;-71;46.210533367729866;6.142752153908068;479.34972849333457;16;;76;BLE
5c:09:ee:a7:43:c8;;"Uncategorized;10";2024-10-03 14:06:20;;7936;-77;46.210533367729866;6.142752153908068;479.34972849333457;16;;76;BT
7d:ea:21:27:70:43;;Misc;2024-10-03 14:06:20;;7936;-84;46.210533367729866;6.142752153908068;479.34972849333457;16;;76;BLE
40:72:18:a0:36:41;WH-CH720N;Misc;2024-10-03 14:06:20;;;-83;46.210533367729866;6.142752153908068;479.34972849333457;16;;;BLE
4a:58:82:5f:06:aa;;Misc;2024-10-03 14:06:22;;;-81;46.21054295526013;6.142783485375116;478.17309987795994;16;;76;BLE
ed:8c:18:dd:a9:2d;;Misc;2024-10-03 14:06:22;;;-81;46.21054295526013;6.142783485375116;478.17309987795994;16;;76;BLE
4e:45:4d:1f:83:d1;;Misc;2024-10-03 14:06:22;;;-68;46.21054295526013;6.142783485375116;478.17309987795994;16;;76;BLE
ee:34:47:25:65:3d;;Misc;2024-10-03 14:06:22;;;-83;46.21054295526013;6.142783485375116;478.17309987795994;16;;76;BLE
7a:07:f6:dd:e4:1d;;Misc;2024-10-03 14:06:23;;;-78;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
47:9c:04:e1:89:83;;Misc;2024-10-03 14:06:23;;;-70;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
e3:e0:2d:8e:52:79;;Misc;2024-10-03 14:06:23;;;-74;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
5d:68:4f:a0:b6:65;;Misc;2024-10-03 14:06:23;;7936;-91;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
64:98:c1:f5:f3:eb;;Misc;2024-10-03 14:06:23;;;-80;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
fd:4d:50:65:fa:46;;Misc;2024-10-03 14:06:23;;;-82;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
43:c7:d9:a4:11:b1;;Misc;2024-10-03 14:06:23;;;-86;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
70:fc:a4:8f:3f:23;;Misc;2024-10-03 14:06:23;;;-81;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
70:cf:88:72:53:7d;;Misc;2024-10-03 14:06:23;;;-75;46.2105461991977;6.142798816773033;478.7188951729515;16;;76;BLE
1e:8d:cb:6e:3d:26;emeanotes;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 14:06:23;48;5240;-88;46.2105461991977;6.142798816773033;478.7188951729515;16;;;WIFI
06:7b:d8:a8:ca:c1;;[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS];2024-10-03 14:06:23;60;5300;-82;46.2105461991977;6.142798816773033;478.7188951729515;16;;;WIFI
e8:ed:d6:e0:3b:f4;GT-Private;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 14:06:23;6;2437;-73;46.2105461991977;6.142798816773033;478.7188951729515;16;;;WIFI
32:7b:d8:a8:ca:c1;;[WPA2-PSK+PSK-SHA256-None+CCMP][RSN-PSK+PSK-SHA256-None+CCMP][ESS];2024-10-03 14:06:23;60;5300;-83;46.2105461991977;6.142798816773033;478.7188951729515;16;;;WIFI
0e:7b:d8:a8:ca:c1;#StarbucksWifi;[ESS];2024-10-03 14:06:23;60;5300;-83;46.2105461991977;6.142798816773033;478.7188951729515;16;;;WIFI
02:7b:d8:a8:ca:c1;clover;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 14:06:23;60;5300;-82;46.2105461991977;6.142798816773033;478.7188951729515;16;;;WIFI
ec:09:9b:f4:26:ab;;Misc;2024-10-03 14:06:26;;;-71;46.21055159417391;6.142836513577236;477.0402564039405;16;;76;BLE
d1:30:e1:11:9f:da;;Misc;2024-10-03 14:06:26;;;-78;46.21055159417391;6.142836513577236;477.0402564039405;16;;76;BLE
c8:7a:10:01:76:e3;;Misc;2024-10-03 14:06:26;;;-89;46.21055159417391;6.142836513577236;477.0402564039405;16;;76;BLE
c6:9b:71:b0:1f:97;;Misc;2024-10-03 14:06:26;;;-75;46.21055159417391;6.142836513577236;477.0402564039405;16;;76;BLE
5b:33:42:fd:68:92;;Misc;2024-10-03 14:06:26;;;-79;46.21055159417391;6.142836513577236;477.0402564039405;16;;76;BLE
73:08:5d:da:b7:9b;LE-Kaosono;Uncategorized;2024-10-03 14:06:26;;7936;-54;46.21055159417391;6.142836513577236;477.0402564039405;16;;;BLE
70:69:1c:b4:fb:42;;Misc;2024-10-03 14:06:26;;;-85;46.21055159417391;6.142836513577236;477.0402564039405;16;;76;BLE
5c:a9:88:bd:63:e2;;Misc;2024-10-03 14:06:26;;;-78;46.21055159417391;6.142836513577236;477.0402564039405;16;;76;BLE
84:d4:7e:09:27:d1;CorporateSec;[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS];2024-10-03 14:06:26;104;5520;-59;46.21055159417391;6.142836513577236;477.0402564039405;16;;;WIFI
84:d4:7e:09:27:d0;SBB-FREE;[ESS];2024-10-03 14:06:26;104;5520;-60;46.21055159417391;6.142836513577236;477.0402564039405;16;;;WIFI
d6:1c:77:e8:71:bf;Jo’;[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC];2024-10-03 14:06:26;44;5220;-80;46.21055159417391;6.142836513577236;477.0402564039405;16;;;WIFI
6a:39:43:fe:2b:9e;Stream-S2-Pro-2B9E;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 14:06:26;48;5240;-84;46.21055159417391;6.142836513577236;477.0402564039405;16;;;WIFI
ea:8c:a8:9c:b0:0b;AndroidAP;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 14:06:26;6;2437;-43;46.21055159417391;6.142836513577236;477.0402564039405;16;;;WIFI
4e:b7:86:79:4f:ad;DidAP;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 14:06:26;1;2412;-74;46.21055159417391;6.142836513577236;477.0402564039405;16;;;WIFI
d0:63:42:0f:b8:dc;;Misc;2024-10-03 14:06:27;;;-57;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
6c:44:c8:98:ce:bf;;Misc;2024-10-03 14:06:27;;;-75;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
c7:74:5f:0f:40:33;;Misc;2024-10-03 14:06:27;;;-68;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
e9:71:a8:7b:43:f6;;Misc;2024-10-03 14:06:27;;;-74;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
7d:1d:43:99:c8:bf;;"Uncategorized;10";2024-10-03 14:06:27;;7936;-68;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BT
d1:30:e1:11:9f:da;;Misc;2024-10-03 14:06:27;;;-71;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
6b:6b:59:1c:98:e3;;Misc;2024-10-03 14:06:27;;;-88;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
71:39:c4:8e:bb:36;;Misc;2024-10-03 14:06:27;;;-79;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
7f:7c:ee:6f:d7:41;;Misc;2024-10-03 14:06:27;;7936;-80;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
58:3d:15:7b:2e:05;;Misc;2024-10-03 14:06:27;;;-80;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BLE
67:51:32:7c:f2:40;;"Uncategorized;10";2024-10-03 14:06:27;;7936;-66;46.21055493551064;6.142847085833465;475.93669193779573;16;;76;BT
44:3f:84:a5:cc:c4;;Misc;2024-10-03 14:06:28;;;-87;46.21055849360334;6.142856110346878;475.64726046811586;16;;76;BLE
52:96:0c:fe:23:3c;;Misc;2024-10-03 14:06:28;;;-88;46.21055849360334;6.142856110346878;475.64726046811586;16;;;BLE
d6:73:c9:0f:c7:c2;;Misc;2024-10-03 14:06:28;;;-82;46.21055849360334;6.142856110346878;475.64726046811586;16;;76;BLE
d1:be:dc:d2:a7:f5;;Misc;2024-10-03 14:06:28;;;-86;46.21055849360334;6.142856110346878;475.64726046811586;16;;76;BLE
51:79:f3:04:34:1b;;Misc;2024-10-03 14:06:28;;;-76;46.21055849360334;6.142856110346878;475.64726046811586;16;;76;BLE
78:ca:80:ab:91:90;Galaxy Watch4 (9YZB);"Uncategorized;10";2024-10-03 14:06:28;;7936;-70;46.21055849360334;6.142856110346878;475.64726046811586;16;;;BT
dd:0d:3f:28:98:2e;;Misc;2024-10-03 14:06:30;;;-76;46.21056724712883;6.142873423601613;474.05815191429076;16;;76;BLE
ee:6c:03:50:6c:5c;;Misc;2024-10-03 14:06:30;;;-69;46.21056724712883;6.142873423601613;474.05815191429076;16;;76;BLE
5a:f6:c8:d1:f9:27;;Misc;2024-10-03 14:06:30;;;-73;46.21056724712883;6.142873423601613;474.05815191429076;16;;76;BLE
d2:d0:6d:d3:dd:3c;;Misc;2024-10-03 14:06:30;;;-51;46.21056724712883;6.142873423601613;474.05815191429076;16;;76;BLE
6c:df:b7:e4:98:f5;;Misc;2024-10-03 14:06:31;;;-70;46.210572005431665;6.142882583006193;473.0428127261291;16;;76;BLE
43:b6:9b:fd:1f:b4;;Misc;2024-10-03 14:06:31;;7936;-74;46.210572005431665;6.142882583006193;473.0428127261291;16;;76;BLE
76:6f:78:bc:0b:b8;;Misc;2024-10-03 14:06:31;;7936;-72;46.210572005431665;6.142882583006193;473.0428127261291;16;;76;BLE
db:4f:0b:5a:85:d6;;Misc;2024-10-03 14:06:31;;;-68;46.210572005431665;6.142882583006193;473.0428127261291;16;;76;BLE
5a:8f:58:6d:e3:4e;;Misc;2024-10-03 14:06:31;;7936;-70;46.210572005431665;6.142882583006193;473.0428127261291;16;;76;BLE
1e:e4:e8:23:ad:d4;;Misc;2024-10-03 14:06:31;;;-78;46.210572005431665;6.142882583006193;473.0428127261291;16;;;BLE
4c:11:76:c3:0a:98;;"Uncategorized;10";2024-10-03 14:06:31;;7936;-71;46.210572005431665;6.142882583006193;473.0428127261291;16;;76;BT
5a:bd:c3:2b:8a:11;;Misc;2024-10-03 14:06:33;;;-86;46.2105804549545;6.1429027568567465;471.5911869677066;16;;76;BLE
73:e0:2b:c7:19:e9;;Misc;2024-10-03 14:06:33;;;27;46.2105804549545;6.1429027568567465;471.5911869677066;16;;76;BLE
79:47:00:d3:7b:eb;;Misc;2024-10-03 14:06:33;;;-71;46.2105804549545;6.1429027568567465;471.5911869677066;16;;76;BLE
70:95:70:82:17:1c;;Misc;2024-10-03 14:06:33;;;-83;46.2105804549545;6.1429027568567465;471.5911869677066;16;;76;BLE
